DATE,TIME,DT,WD_WS,VISIBILITY,WEATHER,LOWEST_CLOUD,LOW_CLOUD,MID_CLOUD,CURRENT_TEMP,DEW_POINT
08-12-2017,1102,81100,290/10,3000,HZ,0,0,NSC,23,3
8,1132,81130,270/07,3000,HZ,0,0,NSC,23,3
08-12-2017,1202,81200,270/06,3000,HZ,0,0,NSC,21,4
08-12-2017,1232,81230,300/06,3000,HZ,0,0,NSC,20,4
08-12-2017,1232,81230,300/06,3000,HZ,0,0,NSC,20,4
08-12-2017,1302,81300,250/04,3000,HZ,0,0,NSC,19,4
08-12-2017,1332,81330,250/04,3000,HZ,0,0,NSC,18,4
08-12-2017,1402,81400,250/03,3000,HZ,0,0,NSC,18,4
08-12-2017,1501,81500,220/04,3000,HZ, N S C,0,0,17,5
08-12-2017,1631,81630,CALM,2200,FU,0,NSC,0,16,4
08-12-2017,1701,81700,CALM,2200,FU,0,NSC,0,16,4
08-12-2017,1831,81830,CALM,2200,FU, N S C,0,0,15,4
08-12-2017,2201,82200,CALM,2500,FU,0,NSC,0,12,4
08-12-2017,23:31,82330,CALM,2500,FU,NSC,0,0,12,5
09-12-2017,00:01,90000,CALM,2500,,0,0,0,11,5
09-12-2017,00:31,90030,CALM,2500,FU, N S C,0,0,11,5
09-12-2017,01:01,90100,CALM,2200,FU, N S C,0,0,11,5
09-12-2017,01:01,90100,CALM,2200,FU, N S C,0,0,11,5
09-12-2017,202,90200,280/04,1600,FU, N S C,0,0,12,5
09-12-2017,232,90230,260/03,1500,FU,0,0,NSC,12,5
09-12-2017,232,90300,250/04,1600,FU,0,0,NSC,12,4
09-12-2017,232,90230,260/03,1500,FU,0,0,NSC,12,5
09-12-2017,232,90230,260/03,1500,FU,0,0,NSC,12,5
09-12-2017,401,90400,260/043,2100,FU,NSC,0,0,16,1
09-12-2017,401,90400,260/04,2100,FU,NSC,0,0,16,1
09-12-2017,401,90400,260/043,2100,FU,NSC,0,0,16,1
09-12-2017,431,90430,260/05,2100,FU,NSC,0,0,18,2
09-12-2017,501,90500,270/05,2100,FU,NSC,0,0,19,3
09-12-2017,532,90530,270/05,2100,FU,NSC,0,0,20,3
09-12-2017,602,90600,280/05,2500,FU,0,0,NSC,22,4
09-12-2017,632,90630,310/05,2500,FU,0,0,NSC,22,4
09-12-2017,731,90730,300/05,2500,FU,NSC,0,0,24,4
09-12-2017,731,90730,300/05,2500,FU,NSC,0,0,24,4
09-12-2017,731,90730,300/05,2500,FU,NSC,0,0,24,4
09-12-2017,831,90830,290/04,2500,FU,0,NSC,0,25,5
09-12-2017,901,90900,270/04,2800,HZ,0,NSC,0,26,4
09-12-2017,901,90900,270/04,2800,HZ,0,NSC,0,26,4
09-12-2017,931,90930,260/04,3000,HZ,0,NSC,0,26,4
09-12-2017,931,90930,260/04,3000,HZ,0,NSC,0,26,4
09-12-2017,1001,91000,250/04,3500,HZ,0,NSC,0,26,3
09-12-2017,1001,91000,250/04,3500,HZ,0,NSC,0,26,3
09-12-2017,1031,91030,260/05,3500,HZ,0,NSC,0,26,3
09-12-2017,1131,91130,270/04,4000,HZ,0,NSC,0,24,4
09-12-2017,1131,91130,270/04,4000,HZ,0,NSC,0,24,4
09-12-2017,1201,91200,280/03,3500,HZ,0,NSC,0,23,5
09-12-2017,1231,91230,CALM,3500,HZ,0,NSC,0,23,5
09-12-2017,1301,91300,CALM,3500,HZ,0,NSC,0,21,6
09-12-2017,1331,91330,CALM,3500,HZ,0,NSC,0,19,5
09-12-2017,1331,91330,CALM,3500,HZ,0,NSC,0,19,5
09-12-2017,1401,91400,CALM,3200,HZ,0,NSC,0,19,5
09-12-2017,1331,91330,CALM,3500,HZ,0,NSC,0,19,5
09-12-2017,1331,91330,CALM,3500,HZ,0,NSC,0,19,5
09-12-2017,1331,91330,CALM,3500,HZ,0,NSC,0,19,5
09-12-2017,1501,91500,CALM,2800,HZ,0,NSC,0,17,6
09-12-2017,1331,91330,CALM,3500,HZ,0,NSC,0,19,5
09-12-2017,16:01,91600,CALM,2500,HZ ,0,NSC,0,16,6
09-12-2017,1631,91630,CALM,2500,HZ, N S C,0,0,15,6
09-12-2017,1702,91700,CALM,2000,HZ, N S C,0,0,15,6
09-12-2017,1702,91700,CALM,2000,HZ, N S C,0,0,15,6
09-12-2017,1801,91800,CALM,1600,FU, N S C,0,0,14,6
09-12-2017,1801,91800,CALM,1600,FU, N S C,0,0,14,6
09-12-2017,1901,91900,CALM,1200,FU, N S C,0,0,14,6
09-12-2017,1901,91930,CALM,1200,FU, N S C,0,0,14,6
09-12-2017,2031,92030,CALM,1200,FU, N S C,0,0,13,7
09-12-2017,2031,92000,CALM,1200,FU, N S C,0,0,13,7
09-12-2017,2031,92030,CALM,1200,FU, N S C,0,0,13,7
09-12-2017,2131,92130,CALM,CALM,FU, N S C,0,0,13,7
09-12-2017,22:31,92230,CALM,1200,FU,0,NSC,0,12,6
09-12-2017,23:01,92300,CALM,1200,FU,0,NSC,0,12,6
09-12-2017,23:31,92330,CALM,1200,FU,0,NSC,0,12,6
10-12-2017,00:01,100000,CALM,1200,FU,0,NSC,0,12,6
10-12-2017,00:31,100030,CALM,1200,FU,0,NSC,0,12,6
10-12-2017,01:01,100100,CALM,1000,FU,0,NSC,0,12,6
10-12-2017,01:01,100100,CALM,1000,FU,0,NSC,0,12,6
10-12-2017,01:01,100100,CALM,1000,FU,0,NSC,0,12,6
10-12-2017,01:01,100100,CALM,1000,FU,0,NSC,0,12,6
10-12-2017,01:31,100130,CALM,800,FU,0,NSC,0,12,6
10-12-2017,01:01,100100,CALM,1000,FU,0,NSC,0,12,6
10-12-2017,202,100200,CALM,800,FU,0,NSC,0,12,6
10-12-2017,231,100230,CALM,800,FU,0,NSC,0,12,6
10-12-2017,301,100300,CALM,1000,FU,0,NSC,0,13,7
10-12-2017,331,100330,CALM,1200,FU,0,NSC,0,15,6
10-12-2017,431,100430,290/03,1500,FU,0,NSC,0,18,7
10-12-2017,501,100500,330/03,1500,FU,0,NSC,0,20,7
10-12-2017,531,100530,350/03,1500,FU,0,NSC,0,22,7
10,601,100600,320/03,2000,FU,0,NSC,0,23,7
10,631,100630,300/03,2000,FU,0,NSC,0,24,6
10-12-2017,701,100700,290/03,2500,HZ,0,NSC,0,26,4
10-12-2017,701,100700,290/03,2500,HZ,0,NSC,0,26,4
10-12-2017,731,100730,270/03,3000,HZ,0,NSC,0,26,3
10-12-2017,801,100800,290/03,3500,HZ,0,NSC,0,27,3
10-12-2017,831,100830,280/03,3500,HZ,0,NSC,0,27,2
10-12-2017,801,100800,290/03,3500,HZ,0,NSC,0,27,3
10-12-2017,901,100900,280/04,3500,HZ,0,NSC,0,27,3
10-12-2017,931,100930,320/05,3500,HZ,0,NSC,0,26,2
10-12-2017,931,100930,320/05,3500,HZ,0,NSC,0,26,2
10-12-2017,931,100930,320/05,3500,HZ,0,NSC,0,26,2
10-12-2017,1231,101230,270/03,3500,HZ,0,NSC,0,21,5
10-12-2017,931,100930,320/05,3500,HZ,0,NSC,0,26,2
10-12-2017,931,100930,320/05,3500,HZ,0,NSC,0,26,2
10-12-2017,931,100930,320/05,3500,HZ,0,NSC,0,26,2
10-12-2017,931,100930,320/05,3500,HZ,0,NSC,0,26,2
10-12-2017,2202,102200,CALM,2100,FU,0,NSC,0,12,6
10-12-2017,2232,102230,090/03,1800,FU,0,NSC,0,11,5
10-12-2017,931,102330,100/03,1500,FU,0,NSC,0,11,5
10-12-2017,931,110030,320/05,3500,HZ,0,NSC,0,26,2
11-12-2017,32,110030,080/04,1200,BR,0,NSC,0,10,6
10-12-2017,931,110130,320/05,3500,HZ,0,NSC,0,26,2
10-12-2017,931,110130,320/05,3500,HZ,0,NSC,0,26,2
11-12-2017,132,110130,090/04,1000,FU,0,FEW10000FT/3000M,0,12,6
10-12-2017,931,100930,320/05,3500,HZ,0,NSC,0,26,2
11-12-2017,631,110630,140/06,2200,FU,0,SCT10000FT/3000M,0,23,6
11-12-2017,631,110630,140/06,2200,FU,0,SCT10000FT/3000M,0,23,6
11-12-2017,631,110630,140/06,2200,FU,0,SCT10000FT/3000M,0,23,6
11-12-2017,631,110630,140/06,2200,FU,0,SCT10000FT/3000M,0,23,6
11-12-2017,631,110630,140/06,2200,FU,0,SCT10000FT/3000M,0,23,6
11-12-2017,831,110830,150/07,2500,HZ,SCT 4000FT/1200M,BKN 10000FT/3000M,0,24,6
11-12-2017,831,110830,150/07,2500,HZ,SCT 4000FT/1200M,BKN 10000FT/3000M,0,24,6
11-12-2017,901,110900,150/07,2500,HZ,SCT 4000FT/1200M,BKN 10000FT/3000M,0,24,5
11-12-2017,831,110830,150/07,2500,HZ,SCT 4000FT/1200M,BKN 10000FT/3000M,0,24,6
03-12-2017,901,110900,150/07,2500,,SCT4000FT/1200M,0,BKN 10000FT/3000M,24,6
11-12-2017,931,110930,140/05,2800,HZ , NSC,0,SCT4000FT/1200M,24,8
11-12-2017,931,110930,140/05,2800,HZ , NSC,0,SCT4000FT/1200M,24,8
11-12-2017,931,110930,140/05,2800,HZ , NSC,0,SCT4000FT/1200M,24,8
11-12-2017,1032,111030,150/06,2800,HZ,0,SCT4000FT/1200M,BKN 10000FT/3000M,24,8
11-12-2017,1032,111030,150/06,2800,HZ,0,SCT4000FT/1200M,BKN 10000FT/3000M,24,8
11-12-2017,1102,111100,250/06,3000,HZ  ,0,SCT4000FT/1200M,BKN10000FT/3000,24,8
11-12-2017,1132,111130,260/05,3000,HZ,SCT3500FT/1050M,FEWCB4000FT/1200M,BKN 10,22,10
11-12-2017,1102,111100,250/06,3000,HZ  ,0,SCT4000FT/1200M,BKN10000FT/3000,24,8
11-12-2017,1132,111130,260/05,3000,HZ,SCT3500FT/1050M,FEWCB4000FT/1200M,BKN 10,22,10
11-12-2017,1202,111200,280/04,3000,HZ,0,SCT3500FT/1200M,FEWCB4000FT/1200M,21,10
11-12-2017,1232,111230,240/04,2500,HZ,SCT3500FT/1050M,FEWCB4000FT/1200M,BKN 10,21,11
11-12-2017,1232,111330,240/04,2500,dZ,SCT3500FT/1050M,FEWCB4000FT/1200M,BKN 10,21,11
11-12-2017,1232,111230,240/04,2500,HZ,SCT3500FT/1050M,FEWCB4000FT/1200M,BKN 10,21,11
11-12-2017,1332,11330,330/05,2000,FBL DZ,0,SCT3500FT/1050M,FEWCB4000FT/1200M,17,13
11-12-2017,1332,11330,330/05,2000,FBL DZ,0,SCT3500FT/1050M,FEWCB4000FT/1200M,17,13
11-12-2017,1402,111400,070/04,2200,BR,0,SCT3500FT/1050M,FEWCB4000FT/1200M,17,14
11-12-2017,1402,111400,070/04,2200,BR,0,SCT3500FT/1050M,FEWCB4000FT/1200M,17,14
11-12-2017,1432,111430,060/02,2200,BR,0,SCT3500FT/1050M,FEWCB4000FT/1200M,17,14
11-12-2017,1502,111500,090/06,2000,BR,0,SCT3500FT/1050M,FEWCB4000FT/1200M,17,13
11-12-2017,1531,111530,090/07,2000,DZ,SCT 3500FT/1050 M,FEW CB 4000FT/1200 M,OVC8000FT/2400M,16,14
11-12-2017,1601,111600,100/08,2000,DZ,SCT 3500FT/1050 M,FEW CB 4000FT/1200 M,OVC8000FT/2400M,16,14
11-12-2017,1631,111630,110/05,2000,BR,SCT 3500FT/1050 M,FEW CB 4000FT/1200 M,OVC8000FT/2400M,16,14
11-12-2017,1801,111800,110/06,2500,BR,SCT 3500FT/1050 M,FEW CB 4000FT/1200 M,OVC8000FT/2400M,16,13
11-12-2017,1831,111830,110/07,2500,BR,SCT 3500FT/1050 M,FEW CB 4000FT/1200 M,OVC8000FT/2400M,15,12
11-12-2017,1901,111900,110/06,2500,BR,SCT 3500FT/1050 M,FEW CB 4000FT/1200 M,OVC8000FT/2400M,15,13
11-12-2017,2131,112130,110/03,2000,BR,SCT 3500FT/1050 M,FEW CB 4000FT/1200 M,OVC8000FT/2400M,15,13
11-12-2017,2201,112200,070/04,2000,BR,0,SCT 3500FT/1050M,FEW CB4000FT/1200M,15,13
11-12-2017,2231,112230,070/03,2000,BR,SCT 3500FT/1050 M,FEW CB 4000FT/1200 M,OVC8000FT/2400M,15,14
11-12-2017,2301,112300,080/02,2000,BR,SCT 3500FT/1050 M,FEW CB 4000FT/1200 M,BKN 8000FT/2400M,15,14
11-12-2017,2301,112300,080/02,2000,BR,SCT 3500FT/1050 M,FEW CB 4000FT/1200 M,BKN 8000FT/2400M,15,14
11-12-2017,2331,112330,060/03,1800,BR,SCT 3500FT/1050 M,0,BKN 8000FT/2400M,15,14
11-12-2017,2331,112330,060/03,1800,BR,SCT 3500FT/1050 M,0,BKN 8000FT/2400M,15,14
12-12-2017,1,120000,CALM,1800,BR,SCT 3500FT/1050 M,0,BKN 8000FT/2400M,15,14
12-12-2017,31,120030,CALM,1500,BR,SCT 3500FT/1050 M,0,BKN 8000FT/2400M,15,14
12-12-2017,31,120030,CALM,1500,BR,SCT 3500FT/1050 M,0,BKN 8000FT/2400M,15,14
12-12-2017,101,120100,130/03,1500,BR,SCT 3500FT/1050 M,0,BKN 8000FT/2400M,15,14
12-12-2017,131,120130,120/04,1300,BR,SCT 3500FT/1050 M,0,BKN 8000FT/2400M,15,13
12-12-2017,231,120230,CALM,1000,BR,SCT 3500FT/1050 M,0,BKN 8000FT/2400M,15,13
12-12-2017,03:01,120300,110/03,1100,BR,SCT 3500FT/1050M,0,BKN 8000FT/2400M,15,14
12-12-2017,04:01,120400,210/05,1200,BR,SCT 3000FT/0900M,0,BKN 8000FT/2400M,16,15
12-12-2017,04:01,120400,210/05,1200,BR,SCT 3000FT/0900M,0,BKN 8000FT/2400M,16,15
12-12-2017,04:01,120400,210/05,1200,BR,SCT 3000FT/0900M,0,BKN 8000FT/2400M,16,15
12-12-2017,04:01,120400,210/05,1200,BR,SCT 3000FT/0900M,0,BKN 8000FT/2400M,16,15
12-12-2017,05:01,120500,CALM,1200,BR,SCT 4000FT/1200M,0,BKN 10000FT/3000M,17,14
12-12-2017,05:01,120500,CALM,1200,BR,SCT 4000FT/1200M,0,BKN 10000FT/3000M,17,14
12-12-2017,05:01,120500,CALM,1200,BR,SCT 4000FT/1200M,0,BKN 10000FT/3000M,17,14
12-12-2017,06:01,120600,250/04,1200,HZ,0,0,0,19,15
12-12-2017,06:01,120600,250/04,1200,BR,SCT 4000FT/1200M,0,BKN 10000FT/3000M,19,15
12-12-2017,06:31,120630,280/05,1200,BR,SCT 4000FT/1200M,0,BKN 10000FT/3000M,19,15
12-12-2017,07:01,120700,270/09,1200,HZ ,SCT 4000FT/1200M,0,BKN 10000FT/3000M,19,15
12-12-2017,07:01,120700,270/09,1200,HZ ,SCT 4000FT/1200M,0,BKN 10000FT/3000M,19,15
12-12-2017,832,120830,270/08,1200,BR,SCT 4000FT/1200M,0,BKN 10000FT/3000M,18,15
12-12-2017,832,120830,270/08,1200,BR,SCT 4000FT/1200M,0,BKN 10000FT/3000M,18,15
12-12-2017,902,120900,260/09,1200,BR,SCT 4000FT/1200M,0,BKN 10000FT/3000M,18,15
12-12-2017,902,120900,260/09,1200,BR,SCT 4000FT/1200M,0,BKN 10000FT/3000M,18,15
12-12-2017,932,120930,270/09,1100,BR,SCT 4000FT/1200M,0,BKN 10000FT/3000M,17,15
12-12-2017,932,120930,270/09,1100,BR,SCT 4000FT/1200M,0,BKN 10000FT/3000M,17,15
12-12-2017,1002,121000,280/08,1100,BR,SCT 4000FT/1200M,0,BKN 10000FT/3000M,17,14
12-12-2017,1002,121000,280/08,1100,BR,SCT 4000FT/1200M,0,BKN 10000FT/3000M,17,14
12-12-2017,1002,121030,290/09,1100,BR,SCT 4000FT/1200M,0,BKN 10000FT/3000M,17,14
12-12-2017,1102,121100,280/08,1400,BR,FEW 4000FT/1200M,0,SCT10000FT/3000M,16,14
12-12-2017,1102,121100,280/08,1400,BR,FEW 4000FT/1200M,0,SCT10000FT/3000M,16,14
12-12-2017,1132,121130,300/08,1500,BR,FEW 4000FT/1200M,0,SCT10000FT/3000M,16,14
12-12-2017,1202,121200,310/07,1200,BR,FEW 4000FT/1200M,0,SCT10000FT/3000M,16,14
12-12-2017,1232,121230,300/06,1200,BR,FEW 4000FT/1200M,0,SCT10000FT/3000M,16,14
12-12-2017,1332,121330,290/07,1200,BR,0,0,SCT10000FT/3000M,16,14
12-12-2017,1332,121330,290/07,1200,BR,0,0,SCT10000FT/3000M,16,14
12-12-2017,1402,121400,300/06,1200,BR,0,0,SCT10000FT/3000M,16,14
12-12-2017,1432,121430,300/06,1200,BR,0,0,SCT10000FT/3000M,16,14
12-12-2017,1402,121430,300/06,1200,BR,0,0,SCT10000FT/3000M,16,14
12-12-2017,1502,121500,290/04,1200,BR,0,0,SCT10000FT/3000M,16,14
12-12-2017,1532,121530,290/06,1200,BR,0,0,FEW10000FT/3000M,16,14
12-12-2017,1602,121600,310/05,1200,BR,0,0,FEW10000FT/3000M,16,14
12-12-2017,1632,121630,300/05,1000,ABV2000,BR,0,FEW10000FT/3000M,16,14
12-12-2017,1702,121700,300/05,1000,BR,FEW 10000FT/3000M,0,0,15,14
12-12-2017,1702,121730,300/05,1000,BR,FEW 10000FT/3000M,0,0,15,14
12-12-2017,1802,121800,280/05,1000,BR,FEW 10000FT/3000M,0,0,15,14
12-12-2017,1830,121830,270/05,1000,BR,FEW 10000FT/3000M,0,0,15,14
12-12-2017,1901,121900,250/05,1000,BR,0,FEW 10000FT/3000M,0,15,14
12-12-2017,1901,121900,250/05,1000,BR,0,FEW 10000FT/3000M,0,15,14
12-12-2017,2000,122000,270/06,1000,1000,0,FEW 10000FT/3000M,0,15,14
12-12-2017,2000,122030,270/06,1000,1000,0,FEW 10000FT/3000M,0,15,14
12-12-2017,2100,122100,280/06,1000,1000,0,FEW 10000FT/3000M,0,15,14
12-12-2017,2230,122230,270/05,800,MIFG,0,NSC,0,14,13
13-12-2017,2,130000,280/03,600,MIFG,0,0,NSC,14,12
13-12-2017,102,130100,260/07,400,FG,NSC,0,0,13,12
13-12-2017,132,130130,260/05,300,FG,0,0,NSC,13,12
13-12-2017,202,130200,260/05,300,FG,0,0,NSC,13,12
13-12-2017,232,130230,270/05,300,FG,0,0,NSC,13,12
13-12-2017,401,130400,270/06,400,FG,NSC,0,0,14,12
13-12-2017,431,130430,250/06,400,FG,NSC,0,0,14,12
13-12-2017,501,130500,270/05,700,MIFG,NSC,0,0,14,12
13-12-2017,501,130500,270/05,700,MIFG,NSC,0,0,14,12
13-12-2017,501,130500,270/05,700,MIFG,NSC,0,0,14,12
13-12-2017,602,130600,250/06,1000,BR,0,0,NSC,15,12
13-12-2017,71,130700,270/07,1000,BR,NSC,0,0,16,12
13-12-2017,731,130730,270/06,1000,BR,NSC,0,0,17,13
13-12-2017,731,130730,270/06,1000,BR,NSC,0,0,17,13
13-12-2017,901,130900,300/06,1100,FU,0,NSC,0,18,13
13-12-2017,931,130930,290/05,1100,FU,0,NSC,0,19,13
13-12-2017,1001,131000,290/05,1300,FU,0,NSC,0,19,12
13-12-2017,1001,131000,290/05,1300,FU,0,NSC,0,19,12
13-12-2017,1031,131030,280/07,1300,FU,0,NSC,0,18,13
13-12-2017,1101,131100,280/06,1300,FU,NSC,0,0,18,13
13-12-2017,1131,131130,260/06,1500,BR,0,NSC,0,17,13
13-12-2017,1201,131200,250/06,1500,BR,0,NSC,0,16,13
13-12-2017,1231,131230,260/05,1500,BR,0,NSC,0,16,13
13-12-2017,1201,131200,250/06,1500,BR,0,NSC,0,16,13
13-12-2017,1301,131300,260/05,1200,BR,0,NSC,0,15,13
13-12-2017,1331,131330,260/05,1000,BR,0,NSC,0,14,12
13-12-2017,1331,131330,260/05,1000,BR,0,NSC,0,14,12
13-12-2017,1401,131400,260/05,700,MIFG,0,NSC,0,13,12
13-12-2017,15:01,131500,270/05,600,MIFG,0,NSC,0,13,12
13-12-2017,15:31,131530,250/04,600,MIFG,0,NSC,0,13,12
13-12-2017,1601,131600,250/04,600,MIFG,0,NSC,0,13,13
13-12-2017,1632,131630,280/04,150,FG,0,NSC,0,12,11
13-12-2017,1702,131700,270/04,BLW 50,FG,0,NSC,0,11,11
13-12-2017,1832,131830,320/05,100,FG,0,SKY OBSURED,0,12,11
13-12-2017,1902,131900,280/06,150,FG,SKY OBSURED,0,BKN 10,12,12
13-12-2017,2002,132000,280/06,150,FG,0,SKY OBSURED,0,12,11
13-12-2017,2002,132000,280/06,150,FG,0,SKY OBSURED,0,12,11
13-12-2017,22:31,132230,290/07,300,FG,0,SKY OBSURED,0,12,12
13-12-2017,23:31,13230,320/06,400,FG,0,SKY OBSURED,0,12,12
13-12-2017,23:31,132300,320/06,400,FG,0,SKY OBSURED,0,12,12
14-11-2017,00:31,140030,300/06,500,FG,0,SKY OBSURED,0,11,11
14-11-2017,00:31,140030,300/06,400,FG,0,SKY OBSURED,0,11,11
14-11-2017,01:01,140100,320/06,700,MIFG,0,NSC,0,11,11
14-12-2017,01:31,140130,320/06,700,MIFG,0,NSC,0,11,11
14-12-2017,01:31,140130,320/06,700,MIFG,0,NSC,0,11,11
14-12-2017,02:01,140200,300/06,800,MIFG,0,NSC,0,11,11
14-12-2017,301,140300,280/06,800,MIFG,0,NSC,0,11,10
14-12-2017,301,140300,280/06,800,MIFG,0,NSC,0,11,10
14-11-2017,401,140400,280/07,1000,BR,NSC,0,0,11,9
14-12-2017,431,140430,270/06,1000,BR,0,NSC,0,12,9
14-12-2017,601,140600,280/06,1500,BR,0,FEW 4000FT/1200M ,0,13,10
14-12-2017,631,140630,280/07,1500,FU,0,NSC,0,15,10
14-12-2017,731,140730,300/06,1500,FU,0,NSC,0,16,10
14-12-2017,901,140900,230/07,1500,FU, NSC,0,0,17,10
14-12-2017,1031,141030,290/06,1500,FU, NSC,0,0,18,10
14-12-2017,1102,141100,290/06,1500M,FU,N S C,0,0,18,10
14-12-2017,1102,141100,290/06,1500M,FU,N S C,0,0,18,10
14-12-2017,1231,141300,320/05,1500,FU,0,NSC,0,15,9
14-12-2017,1401,141400,340/06,1500,BR,0,NSC,0,14,10
14-12-2017,1501,141500,360/07,1200,BR, N S C,0,0,13,10
14-12-2017,1501,141500,360/07,1200,BR, N S C,0,0,13,10
14-12-2017,1601,141600,350/04,1200,BR,NSC,0,0,12,10
14-12-2017,1601,141600,350/04,1200,BR,NSC,0,0,12,10
14-12-2017,1631,141630,350/05,1200,BR ,NSC ,0,0,11,10
14-12-2017,1731,141730,010/04,1100,BR,NSC,0,0,11,10
14-12-2017,1801,141800,330/03,900,MIFG,NSC,0,0,11,10
14-12-2017,1801,141800,330/03,900,MIFG,NSC,0,0,11,10
14-12-2017,2101,142100,310/06,900,MIFG,NSC,0,0,10,9
14-12-2017,2101,142100,310/06,900,MIFG,NSC,0,0,10,9
14-12-2017,2101,142100,310/06,900,MIFG,NSC,0,0,10,9
14-12-2017,2101,142100,310/06,900,MIFG,NSC,0,0,10,9
14-12-2017,2301,142300,290/05,800,MIFG,0,NSC,0,9,8
15-12-2017,1,150000,300/05,800,MIFG, NSC,0,0,9,8
15-12-2017,102,150100,290/05,600M,MIFG,N S C,0,0,8,7
15-12-2017,131,150130,300/05,400,FG, NSC,0,0,8,8
15-12-2017,201,150200,310/05,400,FG, NSC,0,0,8,8
15-12-2017,301,150300,300/05,400,FG, N S C,0,0,9,8
15-12-2017,301,150300,300/05,400,FG, N S C,0,0,9,8
15-12-2017,401,150400,300/07,500,FG,FEW 4000FT/1200M,0,0,10,8
15-12-2017,431,150430,300/06,700,MIFG,FEW 4000FT/1200M,0,0,10,8
15-12-2017,501,150500,300/05,700,MIFG, NSC,0,0,11,8
15-12-2017,601,150600,290/06,1000,FU, NSC,0,0,13,8
15-12-2017,601,150600,290/06,1000,FU, NSC,0,0,13,8
15-12-2017,631,150630,300/05,1100,FU, NSC,0,0,14,8
15-12-2017,631,150630,300/05,1100,FU, NSC,0,0,14,8
15-12-2017,802,150800,29006,1200,FU,0,NSC,0,17,8
15-12-2017,802,150800,29006,1200,FU,0,NSC,0,17,8
15-12-2017,832,150830,29006,1200,FU,0,FEW 10000 FT/3000M,0,18,7
15-12-2017,832,150830,29006,1200,FU,0,FEW 10000 FT/3000M,0,18,7
15-12-2017,832,150830,29006,1200,FU,0,FEW 10000 FT/3000M,0,18,7
15-12-2017,902,150900,320/08,1700,FU,0,FEW10000FT/3000M,0,18,7
15-12-2017,932,150930,300/08,2000,HZ ,0,FEW 10000 FT/3000M,0,18,8
15-12-2017,1002,151000,330/08,2000,HZ,0,FEW10000FT/3000M,0,18,8
15/00/17,1031,151030,300/08,2000,HZ ,0,FEW10000FT/3000M,0,18,8
15-12-2017,1102,151100,320/08,2000,HZ ,0,FEW 10000 FT/3000M,0,18,8
15-12-2017,1132,151130,300/07,2200,HZ,0,FEW10000FT/3000M,0,17,8
15-12-2017,1132,151130,300/07,2200,HZ,0,FEW10000FT/3000M,0,17,8
15-12-2017,1202,151200,280/06,2500,HZ,0,FEW 10000 FT/3000M,0,17,8
15-12-2017,1232,151230,290/06,2500,HZ,0,FEW10000FT/3000M,0,16,7
1302,N,151300,270/07,2500,HZ,0,FEW 10000FT/3000M,0,14,8
1302,N,151300,270/07,2500,HZ,0,FEW 10000FT/3000M,0,14,8
1302,N,151300,270/07,2500,HZ,0,FEW 10000FT/3000M,0,14,8
1302,N,151300,270/07,2500,HZ,0,FEW 10000FT/3000M,0,14,8
15-08-2017,1332,151330,270/06,2500,HZ,0,FEW 10000FT/3000M,0,14,8
15-08-2017,1332,151400,280/06,2200,HZ,0,FEW 10000FT/3000M,0,14,8
15-12-2017,1501,151500,290/05,2200,HZ,0,FEW 10000 FT/3000M,0,13,8
15-12-2017,1531,151530,280/05,2200,HZ,0,FEW 10000 FT/3000M,0,13,8
15-12-2017,1531,151530,280/05,2200,HZ,0,FEW 10000 FT/3000M,0,13,8
15-12-2017,1601,151600,290/05,2200,BR,0,NSC,0,12,8
15-12-2017,1701,151700,260/05,1600,BR,0,NSC,0,11,8
15-12-2017,1701,151700,260/05,1600,BR,0,NSC,0,11,8
15-12-2017,1701,151700,260/05,1600,BR,0,NSC,0,11,8
15-12-2017,1731,151730,250/05,1000,BR  ,0,NSC,0,10,8
15-12-2017,1731,151730,250/05,1000,BR  ,0,NSC,0,10,8
15-12-2017,1801,151800,250/05,600,MIFG,0,NSC,0,10,8
15-12-2017,1831,151830,260/05,500,FG,0,NSC,0,9,8
15-12-2017,1931,151930,250/05,300,FG,0,NSC,0,9,8
15-12-2017,2001,152000,260/07,200,FG,0,SKY OBSCURED,0,9,8
15-12-2017,2101,152100,270/07,100,FG,0,SKY OBSCURED,0,8,8
15-12-2017,2231,152230,270/07,400,FG,0,SKY OBSCURED,0,9,8
15-12-2017,2301,152300,280/08,600,MIFG,0,NSC,0,9,8
15-12-2017,2301,152300,280/08,600,MIFG,0,NSC,0,9,8
16-12-2017,1,160000,300/08,800,BR,0,NSC,0,8,8
16-12-2017,31,160030,280/07,800,BR,0,NSC,0,8,8
16-12-2017,101,160100,280/07,1000,BR,0,NSC,0,8,8
16-12-2017,131,160130,280/08,900,BR,0,NSC,0,8,8
16-12-2017,303,160300,280/06,500,MIFG,0,NSC,0,9,9
16-12-2017,332,160330,28006,600,MIFG,0,NSC,0,9,9
16-12-2017,402,160400,270/08,700,MIFG,0,NSC,0,10,8
16-12-2017,431,160430,270/08,800,MIFG,0,NSC,0,11,9
16-12-2017,502,160500,280/08,800,MIFG,0,NSC,0,12,9
16-12-2017,502,160500,280/08,800,MIFG,0,NSC,0,12,9
16-12-2017,502,160500,280/08,800,MIFG,0,NSC,0,12,9
16-12-2017,532,160530,280/08,1000,BR ,0,NSC,0,13,10
16-12-2017,602,160600,300/08,1200,FU,0,NSC,0,14,7
16-12-2017,602,160600,300/08,1200,FU,0,NSC,0,14,7
